id,paragraph,problems,question_plus
generation-for-nlp-34,"1942년 10월 이윤재, 한징, 이극로, 최현배 등 **(가)**의 회원들이 경찰에 검거되었다. 한글 맞춤법 통일안을 마련하고 표준어를 선정하는 등의 (가) 활동은 민중의 민족의식을 높여 조선 독립을 꾀하는 것이라며, 검거된 회원들은 혹독한 고문을 받았다. 그 결과 이윤재와 한징은 옥사하였고, 이극로와 최현배 등은 치안 유지법 위반으로 징역형을 선고받았다.","{'question': '(가) 단체에 대한 설명으로 옳은 것은?', 'choices': ['① 독립문을 건립하였다.', '② 정우회 선언을 계기로 창립되었다.', '③ 오산 학교와 대성 학교를 설립하였다.', '④ 고종 강제 퇴위 반대 운동을 전개하였다.', '⑤ 우리말(조선말) 큰사전 편찬을 추진하였다.'], 'answer': '5'}",
generation-for-nlp-35,"배재 고등 보통학교를 중도에 그만두고 귀농한 지식 청년 김○○가 조선 사람의 성과 이름을 일본식 씨(氏)와 이름으로 바꾸는 정책을 비판하였다. 이에 지난 5월 6일 법원에서는 내선일체의 방침을 훼손하는 불온한 언사라고 하여, 그에게 체형(體刑) 1년의 판결을 내리고 투옥시켰다.","{'question': '밑줄 친 ‘정책’이 실시된 시기에 볼 수 있는 모습으로 가장 적절한 것은? [3점]', 'choices': ['① 황국 신민 서사를 암송하는 학생', '② 통리기무아문에서 회의하는 관리', '③ 3․15 부정 선거에 항의하는 시민', '④ 쌍성총관부 공격에 동원되는 군사', '⑤ 임술 농민 봉기에 참여하는 소작농'], 'answer': '1'}",
generation-for-nlp-36,"여학생: 이 사진은 유엔 한국 임시 위원단이 선거 과정을 감독하는 모습이야. 이 선거로 국민이 선출한 의원들이 국회를 구성했어.

남학생: 맞아. 이 선거는 사진처럼 여성도 참여하는 보통 선거로 치러졌지. 선거 결과 구성된 국회에서 제헌 헌법이 제정되었어.","{'question': '밑줄 친 ‘국회’에 대한 설명으로 옳은 것은? [3점]', 'choices': ['① 이상설 등을 헤이그에 특사로 파견하였다.', '② 반민족 행위 처벌법을 제정하였다.', '③ 베트남 파병을 추진하였다.', '④ 헌의 6조를 채택하였다.', '⑤ 홍문관을 설치하였다.'], 'answer': '2'}",
generation-for-nlp-37,"이 자료는 헌법을 개정하기 위해 국민 투표를 독려하는 홍보물이다. 당시 정부는 국내외 정세 변화와 지속적인 경제 성장을 이유로 개헌을 추진하였다. 하지만 개헌안의 주요 내용은 대통령을 탄핵하는 경우 국회의 발의 및 의결 정족수를 높이고, 대통령의 3선을 허용하는 것이었다. 야당과 학생들의 반대에도 불구하고, 이 개헌안은 국회의 의결과 국민 투표를 거쳐 헌법으로 확정되었다.","{'question': '밑줄 친 ‘개헌’이 이루어진 시기를 연표에서 옳게 고른 것은? 8.15 광복, (가), 6.25 전쟁 발발, (나), 5.16 군사 정변, (다), 부마 민주 항쟁, (라), 6.29 민주화 선언, (마)', 'choices': ['① (가)', '② (나)', '③ (다)', '④ (라)', '⑤ (마)'], 'answer': '3'}",
generation-for-nlp-38,"모시는 글: 유네스코 세계 기록 유산으로 등재된 (가) 기록물을 만날 수 있는 특별전을 개최합니다. 당시 광주의 시민과 학생들은 계엄군의 무력 진압에 맞서 시민군을 결성하여 항쟁하였습니다. 이들이 남긴 기록을 통해 **(가)**의 과정을 살펴보고, 민주화를 향한 당시 시민들의 열망을 느껴 보시기 바랍니다.

주요 전시물:

‘시민 여러분께 안내 말씀 드립니다’

‘1980년도 광주의 비극을 밝히는 시’

‘과도 정부의 최규하 대통령에게 보내는 글’","{'question': '(가) 민주화 운동에 대한 설명으로 옳은 것은?', 'choices': ['① 내각 책임제 정부 수립을 가져왔다.', '② 미쓰야 협정을 체결하는 계기가 되었다.', '③ 신군부 세력의 권력 장악에 저항하였다.', '④ 10․26 사태가 발생하는 원인이 되었다.', '⑤ 한반도에 대한 신탁 통치 결정에 반발하였다.'], 'answer': '3'}",
generation-for-nlp-39,"방금 전 뉴욕에서 열린 제46차 유엔 총회에서 159개 전 회원국이 만장일치로 남북한의 유엔 동시 가입을 승인하였습니다. 남북한의 수락 연설에는, 남과 북이 별개 국가로 유엔에 가입했지만 단합된 협력과 노력으로 평화 통일을 이루자는 내용이 공통적으로 들어 있었습니다.","{'question': '다음 뉴스가 보도된 정부 시기에 있었던 사실로 옳은 것은? [3점]', 'choices': ['① 국가 총동원법이 제정되었다.', '② 남북 기본 합의서가 채택되었다.', '③ 7․4 남북 공동 성명이 발표되었다.', '④ 제1차 경제 개발 5개년 계획이 추진되었다.', '⑤ 경제 협력 개발 기구[OECD] 가입이 이루어졌다.'], 'answer': '2'}",
generation-for-nlp-40,"일정: 2023년 ○○월 ○○일 ~ ○○월 ○○일

내용: 계급이 발생한 (가) 시대의 대표적인 유물인 비파형 동검의 제작 과정을 영상으로 시청할 수 있으며, 상설 전시실 앞에서는 다양한 체험 활동을 할 수 있습니다.

참가자에게 반달 돌칼 또는 비파형 동검 미니어처를 드립니다.","{'question': '(가) 시대의 사회 모습으로 옳은 것은?', 'choices': ['① 서원이 건립되었다.', '② 고인돌이 축조되었다.', '③ 상평통보가 사용되었다.', '④ 향․부곡․소가 설치되었다.', '⑤ 팔관회와 연등회가 개최되었다.'], 'answer': '2'}",
generation-for-nlp-41,"16년 봄, **(가)**의 왕이 도읍을 사비로 옮기고 국호를 남부여로 개칭하였다.

32년 가을, **(가)**의 왕이 적을 습격하기 위해 구천에 이르렀는데 숨어 있던 적군과 맞서 싸우다가 전사하였다. 시호를 성(聖)이라 하였다.","{'question': '(가) 국가의 문화유산으로 옳은 것은? [3점]', 'choices': ['① 경주 석굴암 석굴','② 강서대묘 사신도(현무)', '③ 백제 금동 대향로', '④ 삼국유사', '⑤ 수원 화성 시험'], 'answer': '3'}",
generation-for-nlp-42,"(가) (재위 기간: 918~943년)

주요 업적:

고구려 계승을 표방하여 국호를 고려라 함.

송악(개경)으로 수도를 옮김.

혼인 정책으로 호족을 포섭함.

발해 유민을 포용함.","{'question': '(가) 왕에 대한 설명으로 옳은 것은?', 'choices': ['① 교육입국 조서를 반포하였다.', '② 전국에 척화비를 건립하였다.', '③ 치안 유지법을 제정하였다.', '④ 경국대전을 편찬하였다.', '⑤ 후삼국을 통일하였다.'], 'answer': '5'}",
generation-for-nlp-43,"(인조 14년) 12월 1일
청이 조선 침략을 위해 12만여 명의 대군을 선양(심양)에 집결하게 하였다.

(인조 14년) 12월 14일
임금이 강화도로 가려고 하였으나, 청군이 길을 차단하였다고 하자 남한산성으로 들어갔다.

(인조 15년) 1월 22일
청군이 강화도를 함락하였고 봉림대군 등이 사로잡혔다.

(인조 15년) 1월 30일
임금이 삼전도에서 세 번 절하고 아홉 번 머리를 조아리는 예를 행하였다.","{'question': '다음 자료에 나타난 전쟁의 영향으로 가장 적절한 것은?', 'choices': ['① 대가야가 멸망하였다.', '② 별무반이 편성되었다.', '③ 북벌론이 대두하였다.', '④ 삼국 간섭이 발생하였다.', '⑤ 쌍성총관부가 설치되었다.'], 'answer': '3'}",
generation-for-nlp-44,"탐구 주제: (가)

탐구 내용:

이자겸과 척준경이 군사를 동원하여 궁궐을 불태웠다. 이자겸 일파가 왕을 위협하여 처소를 남쪽으로 옮기고, 왕의 측근들을 죽였다.

묘청 등이 서경을 근거지로 삼아서 반란을 일으켰다. 이에 김부식이 이끄는 관군이 이들을 토벌하였다.","{'question': '(가)에 들어갈 내용으로 가장 적절한 것은? [3점]', 'choices': ['① 신라 말 호족 세력의 성장', '② 고려 문벌 사회의 동요', '③ 조선 전기 훈구와 사림의 대립', '④ 조선 후기 탕평 정치의 추진', '⑤ 일제 강점기 민족 유일당 운동의 전개'], 'answer': '2'}",
generation-for-nlp-45,"Q: **(가)**에 대해 알려 주세요.

A: - 공물을 토산물 대신 토지 결수에 따라 쌀 등으로 징수하였어요.

방납의 폐단을 바로잡기 위해 실시되었어요.

광해군 때에 시작되어 숙종 때에 평안도·함경도 등을 제외한 전국에서 시행되었어요.","{'question': '(가) 제도에 대한 설명으로 옳은 것은? [3점]', 'choices': ['① 공인이 성장하는 계기가 되었다.', '② 삼백 산업 발달에 영향을 주었다.', '③ 물산 장려 운동의 배경이 되었다.', '④ 기기창이 설치되는 결과를 가져왔다.', '⑤ 권문세족의 경제적 기반을 약화시켰다.'], 'answer': '1'}",
generation-for-nlp-46,저는 지금 경복궁에 나와 있습니다. 경복궁은 임진왜란 때 불타 버렸는데 고종의 아버지인 **(가)**이/가 왕실의 권위를 높이기 위해 중건하였습니다. 이 과정에서 원납전을 징수하고 당백전을 발행하여 백성의 원망을 사기도 하였습니다.,"{'question': '(가) 인물이 실시한 정책으로 옳은 것은?', 'choices': ['① 정동행성 이문소를 폐지하였다.', '② 독서삼품과를 운영하였다.', '③ 4군 6진을 개척하였다.', '④ 호포제를 시행하였다.', '⑤ 마한을 복속하였다.'], 'answer': '4'}",
generation-for-nlp-47,"(가) 임금께서 말씀하시기를, “군국기무처 회의 총재는 영의정 김홍집이 맡고, …(중략)… 날마다 와서 모여 크고 작은 사무를 협의하여 아뢰고 난 후 거행하도록 하라.”라고 하였다.

(나) 임금이 모든 관원을 이끌고 엄숙한 차림새를 갖추고 환구단에 이르러 친히 하늘과 땅에 제사를 지낸 후 황제에 즉위하였다. …(중략)… 국호를 대한으로 정하고, 올해를 광무 원년으로 하였다.","{'question': '(가), (나) 시기 사이에 있었던 사실로 옳은 것은? [3점]', 'choices': ['① 아관 파천이 단행되었다.', '② 무신 정변이 발발하였다.', '③ 홍경래의 난이 발생하였다.', '④ 조선 형평사가 조직되었다.', '⑤ 인천 상륙 작전이 전개되었다.'], 'answer': '1'}",
generation-for-nlp-48,"○○ 도서관 한국사 교양 강좌

강연 주제: 일본의 경제 침략에 맞선 구국 운동

강연 내용:

방곡령 사건의 전개

(가)

보안회의 활동

국채 보상 운동의 확산","{'question': '(가)에 들어갈 내용으로 가장 적절한 것은?', 'choices': ['① 녹읍의 폐지', '② 균역법의 시행', '③ 새마을 운동의 추진', '④ 전민변정도감의 설치', '⑤ 황국 중앙 총상회의 조직'], 'answer': '5'}",
generation-for-nlp-49,이것은 민영환이 자신의 명함에 남긴 유서의 일부이다. 그는 강제로 체결된 이 조약을 파기할 것과 체결에 앞장선 오적을 처단하라는 상소를 올렸다가 감옥에 갇히기도 하였다. 감옥에서 풀려난 그는 유서에 2천만 동포 형제에게 사죄한다는 말을 남기고 이 조약에 대한 항의의 표시로 자결하였다.,"{'question': '밑줄 친 ‘이 조약’의 결과로 옳은 것만을 <보기>에서 고른 것은? [3점] ㄱ. 통감부가 설치되었다. ㄴ.부산, 원산, 인천이 개항되었다., ㄷ.대한 제국의 외교권이 박탈되었다., ㄹ. 청과 일본의 군대가 동시에 철수하였다.', 'choices': ['① ㄱ, ㄴ', '② ㄱ, ㄷ', '③ ㄴ, ㄷ', '④ ㄴ, ㄹ', '⑤ ㄷ, ㄹ'], 'answer': '2'}","ㄱ. 통감부가 설치되었다. ㄴ. 부산, 원산, 인천이 개항되었다. ㄷ. 대한 제국의 외교권이 박탈되었다. ㄹ. 청과 일본의 군대가 동시에 철수하였다."
generation-for-nlp-50,"학습 주제: ○○○○의 활동

모금 운동을 벌여 독립문을 건립하였어.

(가)

러시아의 이권 침탈을 규탄하였어.","{'question': '(가)에 들어갈 내용으로 가장 적절한 것은?', 'choices': ['① 광주 학생 항일 운동을 지원하였어.', '② 한글 맞춤법 통일안을 마련하였어.', '③ 서울 진공 작전을 추진하였어.', '④ 만민 공동회를 개최하였어.', '⑤ 어린이날을 제정하였어.'], 'answer': '4'}",
generation-for-nlp-51,"“학생들이 다시 만세를 외치다”
1920년 3월 1일 새벽, 이 운동의 발발 1주년을 기념하여 배화여학교의 학생 수십여 명은 학교 뒷산에 올라가 “대한 독립 만세”를 외쳤다. 그러나 이들의 시위 소식을 들은 경찰들이 달려와 학생들을 줄줄이 잡아갔다. 한편 다음 날 경찰은 배재고등보통학교에서도 만세를 불렀다는 혐의로 학생들을 연행하였다. 현재 해당 학교의 교사와 학생 15명이 경무총감부에 갇혀 있는 중이다.","{'question': '밑줄 친 ‘이 운동’의 영향으로 가장 적절한 것은? [3점]', 'choices': ['① 집강소가 운영되었다.', '② 을미의병이 일어났다.', '③ 내각 책임제 개헌이 이루어졌다.', '④ 남북한이 유엔에 동시 가입하였다.', '⑤ 일제가 이른바 문화 통치를 실시하였다.'], 'answer': '5'}",
generation-for-nlp-52,[해제] 조선군 사령관을 협박하고 육군 특별 지원병 제도(지원병제)를 비판한 혐의로 검거된 최○○에 대한 소송 기록이다. 최○○의 동생이 학교 졸업 후 지원병에 지원하겠다는 기존의 약속을 지키지 않자 학교는 최○○를 불러 동생의 지원병 입소를 종용하였다. 최○○은 동생을 지원병으로 보낼 수 없다며 분개하였다. …(중략)… 그러던 중 지원병 문제로 조선군 사령관을 협박하는 투서가 있자 경찰은 투서자로 최○○을 지목하였다. 경성지방법원은 필적 감정 등을 근거로 최○○에게 징역 10월을 선고하였다.,"{'question': '다음 판결이 내려진 시기에 볼 수 있는 모습으로 가장 적절한 것은?', 'choices': ['① 갑신정변에 참여하는 개화파', '② 경인선 개통식을 바라보는 상인', '③ 황국 신민 서사를 암송하는 학생', '④ 신식 무기를 들고 훈련받는 별기군', '⑤ 5․18 민주화 운동을 취재하는 기자'], 'answer': '3'}",
generation-for-nlp-53,이 우표는 김상옥 의사 순국 100주년을 기념하여 제작된 것입니다. 우표에는 그의 사진을 바탕으로 그린 초상화가 담겨 있습니다. 그는 이 단체의 단원으로 종로 경찰서에 폭탄을 투척하는 의거를 일으켰습니다.,"{'question': '밑줄 친 ‘이 단체’에 대한 설명으로 옳은 것은? [3점]', 'choices': ['① 김원봉의 주도로 결성되었다.', '② 교조 신원 운동을 전개하였다.', '③ 부마 민주 항쟁에 참여하였다.', '④ 오산 학교와 대성 학교를 건립하였다.', '⑤ 김규식을 파리 강화 회의에 파견하였다.'], 'answer': '1'}",
generation-for-nlp-54,"1930년에 조사한 통계 자료에 따르면 전체 한국인 가운데 한글을 읽고 쓸 수 있는 사람은 약 15%에 불과했다. 이를 남녀로 구분해 보면 전체 남성 중 약 25%만이, 여성 중 약 6%만이 한글을 읽고 쓸 수 있었다. 이렇게 문맹률이 높은 상황에서 한글 보급 등을 목표로 (가)","{'question': '(가)에 들어갈 내용으로 가장 적절한 것은?', 'choices': ['① 과거제가 도입되었다.', '② 홍문관이 설치되었다.', '③ 한성순보가 창간되었다.', '④ 수선사 결사가 제창되었다.', '⑤ 브나로드 운동이 전개되었다.'], 'answer': '5'}",
generation-for-nlp-55,"역사는 아(我)와 비아(非我)의 투쟁
독립운동가이자 역사학자 ○○○의 삶을 다룬 다큐멘터리

회차 정보

제1화 『을지문덕』 등 민족 영웅전을 발간하다.

제2화 「독사신론」을 대한매일신보에 연재하다.

제3화 (가)

제4화 「조선사연구초」를 동아일보에 연재하다.

제5화 『조선사』가 광복 후 『조선상고사』로 간행되다.","{'question': '(가)에 들어갈 내용으로 가장 적절한 것은? [3점]', 'choices': ['① 한국통사를 저술하다.', '② 시무 28조를 건의하다.', '③ 조선 혁명 선언을 작성하다.', '④ 조선 사회 경제사를 출간하다.', '⑤ 우리말(조선말) 큰사전 편찬을 주도하다.'], 'answer': '3'}",
generation-for-nlp-56,"조사 보고서

피의자: ○○○

피의자는 반민족 행위의 죄기 현저하므로 반민족 행위 처벌법에 의거하여 아래와 같이 조사서를 작성 보고함.

범죄 개요

일본의 전쟁 승리를 위한 항공 전력 확대를 목적으로 조선비행기공업주식회사를 설립함.

일본의 국가 정책을 추진할 목적으로 설립된 각 단체의 핵심 간부로서 지도적 행동을 함.

사회 문화 부문에 있어서 민족정신과 신념을 배반하고, 일본 침략주의와 그 시책을 수행하는 데 협력 지도함.","{'question': '다음 내용의 보고서를 작성한 위원회에 대한 설명으로 옳은 것은? [3점]', 'choices': ['① 삼청 교육대를 운영하였다.', '② 제헌 국회에 의해 구성되었다.', '③ 정우회 선언을 계기로 결성되었다.', '④ 민립 대학 설립 운동을 추진하였다.', '⑤ 조선 인민 공화국 수립을 선포하였다.'], 'answer': '2'}",
generation-for-nlp-57,"3·15 부정 선거로 인하여 삼천만 동포의 울분은 절정에 달하고, 청년들이 불법과 불의에 저항하다가 총탄에 쓰러졌다. … (중략) … 자유당과 정부는 대통령의 4선을 위하여 후보 등록의 폭력적 방해, 유권자 협박, 3인조 공개 투표, 야당 참관인에 대한 방해, 부정 개표 등의 불법을 자행하였다. 이로 인해 민주 선거 제도는 완전히 파괴되고 말았다. … (중략) … 대통령은 3·15 선거의 불법과 무효를 인정하고, 또 12년 동안의 실정에 대해 책임을 지고 물러나야 할 것이다.","{'question': '다음 자료에 대한 탐구 활동으로 가장 적절한 것은?', 'choices': ['① 임오군란의 영향을 살펴본다.', '② 6․10 만세 운동의 배경을 알아본다.', '③ 4․19 혁명의 전개 과정을 조사한다.', '④ 제주 4․3 사건의 발발 원인을 파악한다.', '⑤ 모스크바 3국 외상 회의에서 결정된 내용을 분석한다.'], 'answer': '3'}",
generation-for-nlp-58,"오늘 대법원은 유신 헌법을 근거로 발령된 긴급 조치 1호가 위헌이라고 판결하였습니다. 대법원은 긴급 조치 1호가 민주주의의 본질인 표현과 신체의 자유를 심각하게 훼손하였으며, 국가의 중대한 위기가 아닌 상황에서 발령되었기 때문에 위헌이라고 밝혔습니다.
""긴급 조치 1호 위헌""","{'question': '밑줄 친 ‘긴급 조치’가 발표된 시기를 연표에서 옳게 고른 것은? 8.15 광복, (가), 발췌 개헌안 통과, (나), 5.16 군사 정변, (다), 3선 개헌안 통과, (라), 4.13 호헌 조치 발표, (마), 6.15 남북 공동 선언', 'choices': ['① (가)', '② (나)', '③ (다)', '④ (라)', '⑤ (마)'], 'answer': '4'}",
generation-for-nlp-59,"○○○○○이/가 출발합니다. 경제 정의가 실현됩니다.

국민 여러분의 문의 사항을 답변해 드리기 위해 안내 센터를 설치했습니다. -

○○○○○은/는 문자 그대로 은행이나 증권 회사 등 금융 기관과의 거래 시에 가명이 아닌 실명으로만 거래할 수 있는 제도입니다. 정부는 전격적인 ○○○○○ 실시에 따른 국민들의 불편을 최소화하고, 일상 경제 활동에 지장을 주지 않도록 주민등록증 제시만으로 명의를 확인받을 수 있도록 하였습니다.

재무부·공보처","{'question': '밑줄 친 ‘정부’에 대한 설명으로 옳은 것은? [3점]', 'choices': ['① 지계를 발급하였다.', '② G20 정상 회의를 개최하였다.', '③ 제1차 경제 개발 5개년 계획을 추진하였다.', '④ 경제 협력 개발 기구[OECD]에 가입하였다.', '⑤ 유상 매입, 유상 분배의 농지 개혁을 시행하였다.'], 'answer': '4'}",
generation-for-nlp-60,"체험 학습 프로그램 안내

일시: 2024년 ○월 ○일 ○시 ~ ○시

장소: 연천 전곡리 유적 체험 학습장

내용: 주로 동굴과 막집 등에 머물며 주먹도끼, 찍개 등 뗀석기를 사용했던 (가) 시대의 대표적인 연천 전곡리 유적을 찾아가 당시 사람들의 생활 도구를 직접 제작해 본다.","{'question': '(가) 시대의 사회 모습으로 가장 적절한 것은?', 'choices': ['① 불교 행사로 팔관회와 연등회를 열었다.', '② 지배층의 무덤으로 고인돌을 축조하였다.', '③ 사냥과 채집을 하면서 이동 생활을 하였다.', '④ 모내기법을 활용하여 이모작을 실시하였다.', '⑤ 나라별로 독자적인 제천 행사를 거행하였다.'], 'answer': '3'}",
generation-for-nlp-61,"한국사 신문 (2023년 9월 ○○일)
(가) 고분군, 유네스코 세계 유산으로 등재

지난 9월 17일 경남 김해 대성동 고분군과 경북 고령 지산동 고분군을 포함한 7개 고분군이 '(가) 고분군'이라는 이름으로 유네스코 세계 유산에 등재되었다. 이에 대해 세계 유산 위원회는 ""동아시아 고대 문명의 다양성을 보여 주는 중요한 증거로서 '탁월한 보편적 가치'가 인정된다.""라고 선정 이유를 밝혔다.
(가) 은/는 낙동강 중·하류 지역을 중심으로 한반도 동남부에서 성립하였다. 질 좋은 철과 우수한 철기 제작 기술을 바탕으로 발전해 갔으나, 6세기에 들어 이웃 나라인 백제와 신라의 세력 확장에 밀리면서 점차 쇠퇴하여 소멸하고 말았다.

▲ 김해 대성동 고분군 / ▲ 고령 지산동 고분군","{'question': '(가) 나라에 대한 설명으로 옳은 것은? [3점]', 'choices': ['① 전국을 8도로 나누었다.', '② 대조영에 의해 건국되었다.', '③ 인재 양성 기관으로 국학을 두었다.', '④ 3차에 걸친 거란의 침략을 물리쳤다.', '⑤ 금관가야 등 여러 소국이 연맹을 형성하였다.'], 'answer': '5'}",
generation-for-nlp-62,"이 자료는 1933년 일본 도다이사 쇼소인에서 발견된 문서의 일부입니다. 문서에는 서원경 부근의 촌을 비롯한 4개 촌의 경제 상황이 나타나 있습니다. 조세 수취와 노동력 동원의 기초 자료를 얻기 위해 작성한 문서로 파악되는데, 이 문서를 작성한 나라는 골품제라는 신분 제도를 운용한 것으로도 널리 알려져 있습니다.

사해점촌은 둘레가 5,725보이다. 호수는 11호이다. … (중략) … 3년 전부터 살아온 사람과 지난 3년 사이에 태어난 사람을 합하면 145명이다. … (중략) … 논은 모두 102결 2부 4속이고 … (중략) … 밭은 62결 10부 ○속이다. 뽕나무는 1,004그루이고 … (중략) … 잣나무는 120그루, 가래나무는 112그루이다.","{'question': '밑줄 친 ‘나라’에 대한 설명으로 옳은 것은?', 'choices': ['① 지방을 9주 5소경 체제로 정비하였다.', '② 관리 선발 제도로 과거제를 도입하였다.', '③ 사회 질서 유지를 위해 8조법을 시행하였다.', '④ 국가 운영의 기본 법전인 경국대전을 편찬하였다.', '⑤ 근대 문물을 살피기 위해 일본에 조사 시찰단을 파견하였다.'], 'answer': '1'}",
generation-for-nlp-63,"이곳은 가상 박물관입니다. 전시된 문화유산을 누르면 이 왕조의 역사와 문화에 대한 정보를 얻을 수 있습니다.

[태조 왕건의 동상]: 이 왕조를 건국하고 후삼국을 통일한 태조 왕건의 동상입니다. 황제가 쓰는 통천관을 쓰고 있습니다.

[팔만대장경판]: 수준 높은 목판 인쇄술을 보여 주는 팔만대장경판은 이 왕조가 강화도로 수도를 옮기고 몽골에 항전했던 시기에 제작되었습니다.","{'question': '밑줄 친 ‘이 왕조’의 문화에 대한 설명으로 옳은 것은? [3점]', 'choices': ['① 동학이 창시되었다.', '② 삼국사기가 편찬되었다.', '③ 수원 화성이 건설되었다.', '④ 조선어 학회가 조직되었다.', '⑤ 석굴암 본존 불상이 조성되었다.'], 'answer': '2'}",
generation-for-nlp-64,"학습 주제: 조선 전기의 대외 관계

[학생 1]: 이 시기에는 명과 조공·책봉 관계를 맺고 경제·문화적 실리를 추구하였어.

[학생 2]: 압록강과 두만강 일대의 여진을 몰아내고 4군과 6진을 개척하였지.","{'question': '(가)에 들어갈 내용으로 가장 적절한 것은? [3점]', 'choices': ['① 우산국을 정벌하여 복속시켰어.', '② 수․당의 거듭된 침공을 막아 냈어.', '③ 3포를 개방하여 일본과 교역하였어.', '④ 쌍성총관부를 공격하여 영토를 회복하였어.', '⑤ 미국과 한․미 상호 방위 조약을 체결하였어.'], 'answer': '3'}",
generation-for-nlp-65,"○ 전황(錢荒)의 폐단이 요즘 더욱 심해진다. … (중략) … 구리를 사는 일과 동전을 주조하는 일에 대해 일전에 대신들에게 의견을 들어 보았다. 이제 상평청으로 하여금 빨리 구리를 사게 하고, 그 구리로 동전을 만들어 민간에 유통시키면, 전황의 폐해를 바로잡는 데 도움이 될 것이다.

○ 우리나라에 상평통보가 통용된 지 이제 140여 년이 된다. … (중략) … 당연히 백성들의 생업이 풍부해지고 국가의 살림이 넉넉해져야 하는데, 어찌하여 1백 년 이래 관청과 민간의 창고가 모두 고갈되고 남북의 재화가 유통되지 않는가? … (중략) … 진실로 그 까닭을 따져 보면 동전에 허물이 있는 것이다.","{'question': '다음 자료에 나타난 시기의 경제 상황으로 옳은 것은?', 'choices': ['① 금융 실명제가 실시되었다.', '② 물산 장려 운동이 전개되었다.', '③ 철제 농기구가 사용되기 시작하였다.', '④ 인삼, 담배 등이 상품 작물로 재배되었다.', '⑤ 녹읍이 폐지되어 귀족의 경제 기반이 약화되었다.'], 'answer': '4'}",
generation-for-nlp-66,"이것은 오늘 학습한 내용에 대해 여러분이 중요하다고 생각하여 보내 준 단어들을 가지고 빅데이터 분석 기법을 활용해 시각화한 것입니다. 빈도가 높아 글자가 크게 나타난 단어들을 보면, 오늘 배운 이 사건을 잘 파악한 것으로 보입니다.

[워드 클라우드 내 텍스트]
강화도, 프랑스군, 외규장각, 의궤, 양헌수, 정족산성, 천주교, 벨로네, 한성근, 문수산성","{'question': '밑줄 친 ‘이 사건’에 대한 탐구 활동으로 가장 적절한 것은?', 'choices': ['① 별무반 편성을 건의한 인물을 찾아본다.', '② 나당 연합군의 활동 내용을 알아본다.', '③ 병인박해가 끼친 영향을 살펴본다.', '④ 위화도 회군의 배경을 조사한다.', '⑤ 이자겸의 난의 결과를 분석한다.'], 'answer': '3'}",
